x_absolute,tithi_d,t_engine_civil,t_ref_tt,diff_raw_h,diff_final_h
7320,30,2432178.4280410185,2432178.046823771,9.149213936179876,9.149213936179876
7350,30,2432207.958628006,2432207.8583000717,2.4078704193234444,2.4078704193234444
7380,30,2432237.489214993,2432237.5849858015,-2.2984994016587734,-2.2984994016587734
7410,30,2432267.0198019804,2432267.191642903,-4.124182138592005,-4.124182138592005
7440,30,2432296.5503889676,2432296.6809233055,-3.13282410800457,-3.13282410800457
7470,30,2432326.080975955,2432326.072876282,0.1943921484053135,0.1943921484053135
7500,30,2432355.611562942,2432355.3941008546,5.219090100377798,5.219090100377798
7530,30,2432385.1421499294,2432384.678354488,11.131090588867664,11.131090588867664
7560,30,2432414.6727369167,2432413.968203824,16.908794224262238,16.908794224262238
7590,30,2432444.203323904,2432443.31264692,21.376247618347406,21.376247618347406
7620,30,2432473.733910891,2432472.7584939543,23.41000648587942,23.41000648587942
7650,30,2432503.2644978785,2432502.3350742175,22.306167863309383,22.306167863309383
7680,30,2432532.7950848658,2432532.0379023994,18.172379191964865,18.172379191964865
7710,30,2432562.325671853,2432561.823696311,12.047413006424904,12.047413006424904
7740,30,2432591.8562588403,2432591.6272544693,5.496104903519154,5.496104903519154
7770,30,2432621.3868458276,2432621.3866029675,0.005828641355037689,0.005828641355037689
7800,30,2432650.917432815,2432651.0545558725,-3.2909533828496933,-3.2909533828496933
7830,30,2432680.448019802,2432680.605269631,-3.773995891213417,-3.773995891213417
7860,30,2432709.9786067894,2432710.039290297,-1.4564041793346405,-1.4564041793346405
7890,30,2432739.5091937766,2432739.382002192,3.0525980293750763,3.0525980293750763
7920,30,2432769.039780764,2432768.6768511157,8.710311558097601,8.710311558097601
7950,30,2432798.570367751,2432797.974635206,14.2975810803473,14.2975810803473
7980,30,2432828.1009547384,2432827.322235119,18.689270865172148,18.689270865172148
8010,30,2432857.6315417257,2432856.753157349,21.08122504502535,21.08122504502535
8040,30,2432887.162128713,2432886.281965721,21.123911809176207,21.123911809176207
8070,30,2432916.6927157003,2432915.9066300993,18.8660544231534,18.8660544231534
8100,30,2432946.2233026875,2432945.613413951,14.637329678982496,14.637329678982496
8130,30,2432975.753889675,2432975.372406352,9.155599750578403,9.155599750578403
8160,30,2433005.284476662,2433005.1332548657,3.629323113709688,3.629323113709688
8190,30,2433034.8150636493,2433034.836083871,-0.5044853165745735,-0.5044853165745735
8220,30,2433064.3456506366,2433064.434669698,-2.1364574767649174,-2.1364574767649174
8250,30,2433093.876237624,2433093.919008737,-1.0265067145228386,-1.0265067145228386
8280,30,2433123.406824611,2433123.315462677,2.1926864236593246,2.1926864236593246
8310,30,2433152.9374115984,2433152.6673749313,6.480880010873079,6.480880010873079
8340,30,2433182.4679985857,2433182.0164100276,10.838125392794609,10.838125392794609
8370,30,2433211.998585573,2433211.3924806896,14.546517200767994,14.546517200767994
8400,30,2433241.52917256,2433240.8130279975,17.187469504773617,17.187469504773617
8430,30,2433271.0597595475,2433270.2898035306,18.478944405913353,18.478944405913353
8460,30,2433300.5903465347,2433299.834634076,18.137099012732506,18.137099012732506
8490,30,2433330.120933522,2433329.455079692,15.980491921305656,15.980491921305656
8520,30,2433359.6515205093,2433359.1402837895,12.2696812748909,12.2696812748909
8550,30,2433389.1821074965,2433388.851767142,7.928168512880802,7.928168512880802
8580,30,2433418.712694484,2433418.5382477962,4.186720501631498,4.186720501631498
8610,30,2433448.243281471,2433448.162445801,1.9400560855865479,1.9400560855865479
8640,30,2433477.7738684583,2433477.7129707993,1.4615438170731068,1.4615438170731068
8670,30,2433507.3044554456,2433507.200548668,2.4937626644968987,2.4937626644968987
8700,30,2433536.835042433,2433536.645450157,4.550214618444443,4.550214618444443
8730,30,2433566.36562942,2433566.065990884,7.19132487103343,7.19132487103343
8760,30,2433595.8962164074,2433595.477372691,10.052249193191528,10.052249193191528
8790,30,2433625.4268033947,2433624.896217055,12.734072148799896,12.734072148799896
8820,30,2433654.957390382,2433654.3417501366,14.775365889072418,14.775365889072418
8850,30,2433684.487977369,2433683.8309587226,15.768447518348694,15.768447518348694
8880,30,2433714.0185643565,2433713.37057925,15.551642552018166,15.551642552018166
8910,30,2433743.5491513438,2433742.95400927,14.283409774303436,14.283409774303436
8940,30,2433773.079738331,2433772.567200946,12.300897236913443,12.300897236913443
8970,30,2433802.6103253183,2433802.195461857,9.95672306790948,9.95672306790948
9000,30,2433832.1409123056,2433831.8259260356,7.559670478105545,7.559670478105545
9030,30,2433861.671499293,2433861.4450533167,5.434703428298235,5.434703428298235
9060,30,2433891.20208628,2433891.035281591,4.003312535583973,4.003312535583973
9090,30,2433920.7326732674,2433920.581257942,3.6339678056538105,3.6339678056538105
9120,30,2433950.2632602546,2433950.080062614,4.396743379533291,4.396743379533291
9150,30,2433979.793847242,2433979.5433127177,6.012828581035137,6.012828581035137
9180,30,2434009.324434229,2434008.990092462,8.024202413856983,8.024202413856983
9210,30,2434038.8550212164,2434038.4359925976,10.056686852127314,10.056686852127314
9240,30,2434068.3856082037,2434067.8868658054,11.96981756016612,11.96981756016612
9270,30,2434097.916195191,2434097.3433605777,13.748030718415976,13.748030718415976
9300,30,2434127.4467821782,2434126.8121992284,15.229990795254707,15.229990795254707
9330,30,2434156.9773691655,2434156.31214335,15.965419571846724,15.965419571846724
9360,30,2434186.507956153,2434185.8657239345,15.413573238998652,15.413573238998652
9390,30,2434216.03854314,2434215.4810292693,13.38033289834857,13.38033289834857
9420,30,2434245.5691301273,2434245.140606114,10.284576315432787,10.284576315432787
9450,30,2434275.0997171146,2434274.80806322,6.999693464487791,6.999693464487791
9480,30,2434304.630304102,2434304.447048292,4.39813943579793,4.39813943579793
9510,30,2434334.160891089,2434334.039660556,2.9095328003168106,2.9095328003168106
9540,30,2434363.6914780764,2434363.586363373,2.5227528847754,2.5227528847754
9570,30,2434393.2220650637,2434393.090500726,3.157544106245041,3.157544106245041
9600,30,2434422.752652051,2434422.5496323546,4.872472710907459,4.872472710907459
9630,30,2434452.283239038,2434451.9623502395,7.701331168413162,7.701331168413162
9660,30,2434481.8138260255,2434481.340646821,11.35630090534687,11.35630090534687
9690,30,2434511.3444130127,2434510.7142177997,15.124685112386942,15.124685112386942
9720,30,2434540.875,2434540.1231632363,18.044082328677177,18.044082328677177
9750,30,2434570.4055869873,2434569.603996632,19.23816852271557,19.23816852271557
9780,30,2434599.9361739745,2434599.174612469,18.277476131916046,18.277476131916046
9810,30,2434629.466760962,2434628.8259724244,15.378924898803234,15.378924898803234
9840,30,2434658.997347949,2434658.5292249364,11.234952304512262,11.234952304512262
9870,30,2434688.5279349363,2434688.2495165253,6.682041864842176,6.682041864842176
9900,30,2434718.0585219236,2434717.9510444924,2.579458348453045,2.579458348453045
9930,30,2434747.589108911,2434747.598981888,-0.23695145174860954,-0.23695145174860954
9960,30,2434777.119695898,2434777.164373628,-1.072265513241291,-1.072265513241291
9990,30,2434806.6502828854,2434806.6338761817,0.39376088976860046,0.39376088976860046
10020,30,2434836.1808698727,2434836.0185099323,3.8966385684907436,3.8966385684907436
10050,30,2434865.71145686,2434865.3501345497,8.67173544690013,8.67173544690013
10080,30,2434895.242043847,2434894.670207893,13.724062900990248,13.724062900990248
10110,30,2434924.7726308345,2434924.019551795,18.073896948248148,18.073896948248148
10140,30,2434954.3032178218,2434953.4318385595,20.9131022952497,20.9131022952497
10170,30,2434983.833804809,2434982.932067208,21.64170242473483,21.64170242473483
10200,30,2435013.3643917963,2435012.535965239,19.882237371057272,19.882237371057272
10230,30,2435042.8949787836,2435042.2423617947,15.66280773282051,15.66280773282051
10260,30,2435072.425565771,2435072.022419174,9.675518319010735,9.675518319010735
10290,30,2435101.956152758,2435101.81604667,3.3625461123883724,3.3625461123883724
10320,30,2435131.4867397454,2435131.5476243785,-1.4612311944365501,-1.4612311944365501
10350,30,2435161.0173267326,2435161.1637697667,-3.5146328173577785,-3.5146328173577785
10380,30,2435190.54791372,2435190.6554785664,-2.5815563164651394,-2.5815563164651394
10410,30,2435220.078500707,2435220.0469097076,0.7581839896738529,0.7581839896738529
10440,30,2435249.6090876944,2435249.3747831257,5.623309649527073,5.623309649527073
10470,30,2435279.1396746817,2435278.6756192683,11.137329921126366,11.137329921126366
10500,30,2435308.670261669,2435307.983358935,16.48566561564803,16.48566561564803
10530,30,2435338.2008486562,2435337.333195517,20.823675345629454,20.823675345629454
10560,30,2435367.7314356435,2435366.7643609117,23.20979356393218,23.20979356393218
10590,30,2435397.262022631,2435396.314796148,22.733435589820147,22.733435589820147
10620,30,2435426.792609618,2435426.002102556,18.97216948494315,18.97216948494315
10650,30,2435456.3231966053,2435455.7978873774,12.607421468943357,12.607421468943357
10680,30,2435485.8537835926,2435485.6268637255,5.446076810359955,5.446076810359955
10710,30,2435515.38437058,2435515.402752551,-0.44116730242967606,-0.44116730242967606
10740,30,2435544.914957567,2435545.068633041,-3.6882113702595234,-3.6882113702595234
10770,30,2435574.4455445544,2435574.611254402,-3.977036342024803,-3.977036342024803
10800,30,2435603.9761315417,2435604.04552249,-1.6653827615082264,-1.6653827615082264
10830,30,2435633.506718529,2435633.3962658793,2.650863591581583,2.650863591581583
10860,30,2435663.037305516,2435662.693959247,8.240310464054346,8.240310464054346
10890,30,2435692.5678925035,2435691.97682905,14.185522880405188,14.185522880405188
10920,30,2435722.0984794907,2435721.2908984786,19.38194429129362,19.38194429129362
10950,30,2435751.629066478,2435750.6848289343,22.661701049655676,22.661701049655676
10980,30,2435781.1596534653,2435780.1977633326,23.085363183170557,23.085363183170557
11010,30,2435810.6902404525,2435809.8424490513,20.346993628889322,20.346993628889322
11040,30,2435840.22082744,2435839.5933744013,15.058872923254967,15.058872923254967
11070,30,2435869.751414427,2435869.39299269,8.60212168470025,8.60212168470025
11100,30,2435899.2820014143,2435899.17629906,2.53685649856925,2.53685649856925
11130,30,2435928.8125884016,2435928.889653795,-1.8495694398880005,-1.8495694398880005
11160,30,2435958.343175389,2435958.497081705,-3.693751584738493,-3.693751584738493
11190,30,2435987.873762376,2435987.9864586554,-2.704710703343153,-2.704710703343153
11220,30,2436017.4043493634,2436017.371484975,0.7887453250586987,0.7887453250586987
11250,30,2436046.9349363507,2436046.687473222,5.939115084707737,5.939115084707737
11280,30,2436076.465523338,2436075.9825070202,11.59239162504673,11.59239162504673
11310,30,2436105.996110325,2436105.3059885507,16.562922589480877,16.562922589480877
11340,30,2436135.5266973125,2436134.697936074,19.890269726514816,19.890269726514816
11370,30,2436165.0572842997,2436164.180981178,21.031274925917387,21.031274925917387
11400,30,2436194.587871287,2436193.7589218067,19.894787527620792,19.894787527620792
11430,30,2436224.1184582743,2436223.4228670085,16.694190379232168,16.694190379232168
11460,30,2436253.6490452616,2436253.152869845,11.908210001885891,11.908210001885891
11490,30,2436283.179632249,2436282.9108534614,6.450690899044275,6.450690899044275
11520,30,2436312.710219236,2436312.6423113933,1.629788227379322,1.629788227379322
11550,30,2436342.2408062234,2436342.2930984823,-1.2550142146646976,-1.2550142146646976
11580,30,2436371.7713932106,2436371.833810918,-1.4980249777436256,-1.4980249777436256
11610,30,2436401.301980198,2436401.2734991047,0.6835462376475334,0.6835462376475334
11640,30,2436430.832567185,2436430.648710991,4.412548664957285,4.412548664957285
11670,30,2436460.3631541724,2436460.0027605374,8.649447239935398,8.649447239935398
11700,30,2436489.8937411597,2436489.370836307,12.549716468900442,12.549716468900442
11730,30,2436519.424328147,2436518.774388665,15.59854757040739,15.59854757040739
11760,30,2436548.9549151342,2436548.2250529886,17.516691494733095,17.516691494733095
11790,30,2436578.4855021215,2436577.7329490767,18.0612730756402,18.0612730756402
11820,30,2436608.016089109,2436607.3086846923,16.977705996483564,16.977705996483564
11850,30,2436637.546676096,2436636.953765314,14.22985876724124,14.22985876724124
11880,30,2436667.0772630833,2436666.6464060177,10.340569574385881,10.340569574385881
11910,30,2436696.6078500706,2436696.3420258034,6.379782412201166,6.379782412201166
11940,30,2436726.138437058,2436725.996093473,3.41624603793025,3.41624603793025
11970,30,2436755.669024045,2436755.584675098,2.024374734610319,2.024374734610319
12000,30,2436785.1996110324,2436785.107723506,2.2053006291389465,2.2053006291389465
12030,30,2436814.7301980196,2436814.5808977177,3.583207245916128,3.583207245916128
12060,30,2436844.260785007,2436844.022461426,5.719765942543745,5.719765942543745
12090,30,2436873.791371994,2436873.446573071,8.275174152106047,8.275174152106047
12120,30,2436903.3219589815,2436902.866501031,10.930990811437368,10.930990811437368
12150,30,2436932.8525459687,2436932.2987541943,13.291002586483955,13.291002586483955
12180,30,2436962.383132956,2436961.7615110273,14.918926287442446,14.918926287442446
12210,30,2436991.9137199433,2436991.2677875855,15.502376586198807,15.502376586198807
12240,30,2437021.4443069305,2437020.8190171467,15.006954811513424,15.006954811513424
12270,30,2437050.974893918,2437050.406662169,13.637561973184347,13.637561973184347
12300,30,2437080.505480905,2437080.0190364565,11.67466676607728,11.67466676607728
12330,30,2437110.0360678923,2437109.6449066885,9.387868892401457,9.387868892401457
12360,30,2437139.5666548796,2437139.2729000314,7.05011635646224,7.05011635646224
12390,30,2437169.097241867,2437168.8872008426,5.040984582155943,5.040984582155943
12420,30,2437198.627828854,2437198.468050708,3.834675505757332,3.834675505757332
12450,30,2437228.1584158414,2437228.002335412,3.7459303066134453,3.7459303066134453
12480,30,2437257.6890028287,2437257.491817334,4.732451867312193,4.732451867312193
12510,30,2437287.219589816,2437286.950953286,6.4472767151892185,6.4472767151892185
12540,30,2437316.750176803,2437316.397162353,8.472346801310778,8.472346801310778
12570,30,2437346.2807637905,2437345.8411744507,10.550144154578447,10.550144154578447
12600,30,2437375.8113507777,2437375.286025169,12.607814613729715,12.607814613729715
12630,30,2437405.341937765,2437404.7359440057,14.543850224465132,14.543850224465132
12660,30,2437434.8725247523,2437434.2059730333,15.997241254895926,15.997241254895926
12690,30,2437464.4031117395,2437463.7209765455,16.3712446577847,16.3712446577847
12720,30,2437493.933698727,2437493.3008916825,15.18736906349659,15.18736906349659
12750,30,2437523.464285714,2437522.9431070536,12.508287850767374,12.508287850767374
12780,30,2437552.9948727014,2437552.618976392,9.021511428058147,9.021511428058147
12810,30,2437582.5254596886,2437582.287456728,5.712071053683758,5.712071053683758
12840,30,2437612.056046676,2437611.916542092,3.3481100164353848,3.3481100164353848
12870,30,2437641.586633663,2437641.495565034,2.18564710021019,2.18564710021019
12900,30,2437671.1172206504,2437671.0262233783,2.1839345321059227,2.1839345321059227
12930,30,2437700.6478076377,2437700.5082598003,3.3491480983793736,3.3491480983793736
12960,30,2437730.178394625,2437729.9388196375,5.749799698591232,5.749799698591232
12990,30,2437759.708981612,2437759.323533787,9.250747807323933,9.250747807323933
13020,30,2437789.2395685995,2437788.68534756,13.301304951310158,13.301304951310158
13050,30,2437818.770155587,2437818.0623110817,16.988268122076988,16.988268122076988
13080,30,2437848.300742574,2437847.496248023,19.307869222015142,19.307869222015142
13110,30,2437877.8313295613,2437877.017698574,19.527143698185682,19.527143698185682
13140,30,2437907.3619165486,2437906.6326521127,17.502346459776163,17.502346459776163
13170,30,2437936.892503536,2437936.3204929493,13.728254076093435,13.728254076093435
13200,30,2437966.423090523,2437966.046446927,9.03944630920887,9.03944630920887
13230,30,2437995.9536775104,2437995.7722736443,4.353692784905434,4.353692784905434
13260,30,2438025.4842644976,2438025.4591538496,0.6026555523276329,0.6026555523276329
13290,30,2438055.0148514854,2438055.072189788,-1.3761192597448826,-1.3761192597448826
13320,30,2438084.5454384726,2438084.588483169,-1.033072717487812,-1.033072717487812
13350,30,2438114.07602546,2438114.007642859,1.6411824189126492,1.6411824189126492
13380,30,2438143.606612447,2438143.354046605,6.061580210924149,6.061580210924149
13410,30,2438173.1371994345,2438172.667438239,11.274268694221973,11.274268694221973
13440,30,2438202.6677864217,2438201.991351681,16.23443378135562,16.23443378135562
13470,30,2438232.198373409,2438231.3645804394,20.01103127002716,20.01103127002716
13500,30,2438261.7289603963,2438260.8170617656,21.885567136108875,21.885567136108875
13530,30,2438291.2595473835,2438290.369817551,21.353515975177288,21.353515975177288
13560,30,2438320.790134371,2438320.0313929315,18.20979454368353,18.20979454368353
13590,30,2438350.320721358,2438349.7869112752,12.811441987752914,12.811441987752914
13620,30,2438379.8513083453,2438379.589586978,6.281312819570303,6.281312819570303
13650,30,2438409.3818953326,2438409.365656897,0.38972245529294014,0.38972245529294014
13680,30,2438438.91248232,2438439.0444387943,-3.1669553853571415,-3.1669553853571415
13710,30,2438468.443069307,2438468.594547554,-3.6354779228568077,-3.6354779228568077
13740,30,2438497.9736562944,2438498.027470338,-1.2915370501577854,-1.2915370501577854
13770,30,2438527.5042432817,2438527.377443984,3.0431831404566765,3.0431831404566765
13800,30,2438557.034830269,2438556.68333907,8.43578877300024,8.43578877300024
13830,30,2438586.565417256,2438585.98105532,14.024686474353075,14.024686474353075
13860,30,2438616.0960042435,2438615.3049081215,18.9863069280982,18.9863069280982
13890,30,2438645.6265912307,2438644.691921319,22.432077884674072,22.432077884674072
13920,30,2438675.157178218,2438674.181542062,23.41526773944497,23.41526773944497
13950,30,2438704.6877652053,2438703.80405861,21.20895828679204,21.20895828679204
13980,30,2438734.2183521925,2438733.555755524,15.90232004597783,15.90232004597783
14010,30,2438763.74893918,2438763.3811283363,8.827460244297981,8.827460244297981
14040,30,2438793.279526167,2438793.192953452,2.0777451619505882,2.0777451619505882
14070,30,2438822.8101131544,2438822.915957403,-2.5402619652450085,-2.5402619652450085
14100,30,2438852.3407001416,2438852.516259812,-4.2134320847690105,-4.2134320847690105
14130,30,2438881.871287129,2438881.998580306,-3.055036246776581,-3.055036246776581
14160,30,2438911.401874116,2438911.3853042703,0.3976763002574444,0.3976763002574444
14190,30,2438940.9324611034,2438940.704702872,5.466197557747364,5.466197557747364
14220,30,2438970.4630480907,2438969.9911007974,11.32673503831029,11.32673503831029
14250,30,2438999.993635078,2438999.286600099,16.96883949637413,16.96883949637413
14280,30,2439029.524222065,2439028.638889206,21.247988618910313,21.247988618910313
14310,30,2439059.0548090525,2439058.09274769,23.089472696185112,23.089472696185112
14340,30,2439088.5853960398,2439087.6748433537,21.853264465928078,21.853264465928078
14370,30,2439118.115983027,2439117.3781637135,17.707663524895906,17.707663524895906
14400,30,2439147.6465700143,2439147.158601494,11.711244486272335,11.711244486272335
14430,30,2439177.1771570016,2439176.952378466,5.394684858620167,5.394684858620167
14460,30,2439206.707743989,2439206.7006419585,0.17044872790575027,0.17044872790575027
14490,30,2439236.238330976,2439236.359701283,-2.9128873609006405,-2.9128873609006405
14520,30,2439265.7689179634,2439265.9058742747,-3.286951471120119,-3.286951471120119
14550,30,2439295.2995049506,2439295.340439119,-0.9824200384318829,-0.9824200384318829
14580,30,2439324.830091938,2439324.6885224595,3.397667482495308,3.397667482495308
14610,30,2439354.360678925,2439353.9926470686,8.832764558494091,8.832764558494091
14640,30,2439383.8912659124,2439383.3022717005,14.135861087590456,14.135861087590456
14670,30,2439413.4218528997,2439412.662253917,18.230375580489635,18.230375580489635
14700,30,2439442.952439887,2439442.103080314,20.384629748761654,20.384629748761654
14730,30,2439472.4830268743,2439471.6357637537,20.33431489393115,20.33431489393115
14760,30,2439502.0136138615,2439501.2556017935,18.192289631813765,18.192289631813765
14790,30,2439531.544200849,2439530.9488875135,14.287520047277212,14.287520047277212
14820,30,2439561.074787836,2439560.6893081386,9.251512739807367,9.251512739807367
14850,30,2439590.6053748233,2439590.432263463,4.1546726524829865,4.1546726524829865
14880,30,2439620.1359618106,2439620.123398203,0.30152658373117447,0.30152658373117447
14910,30,2439649.666548798,2439649.719349801,-1.2672240771353245,-1.2672240771353245
14940,30,2439679.197135785,2439679.209387738,-0.29404686391353607,-0.29404686391353607
14970,30,2439708.7277227724,2439708.617637553,2.642045270651579,2.642045270651579
15000,30,2439738.2583097597,2439737.98527644,6.552799668163061,6.552799668163061
15030,30,2439767.788896747,2439767.351618979,10.494666427373886,10.494666427373886
15060,30,2439797.319483734,2439796.7434530174,13.824737202376127,13.824737202376127
15090,30,2439826.8500707215,2439826.1744114766,16.215821877121925,16.215821877121925
15120,30,2439856.3806577087,2439855.6528040604,17.468487560749054,17.468487560749054
15150,30,2439885.911244696,2439885.1886720643,17.341743160039186,17.341743160039186
15180,30,2439915.4418316833,2439914.7904181774,15.633924141526222,15.633924141526222
15210,30,2439944.9724186705,2439944.4515515356,12.500811237841845,12.500811237841845
15240,30,2439974.503005658,2439974.140805241,8.692809998989105,8.692809998989105
15270,30,2440004.033592645,2440003.81339618,5.284715160727501,5.284715160727501
15300,30,2440033.5641796323,2440033.4351703296,3.0962232649326324,3.0962232649326324
15330,30,2440063.0947666196,2440062.994341382,2.4102057069540024,2.4102057069540024
15360,30,2440092.625353607,2440092.4987584986,3.038282599300146,3.038282599300146
15390,30,2440122.155940594,2440121.9649520437,4.583725210279226,4.583725210279226
15420,30,2440151.6865275814,2440151.4070808506,6.706721540540457,6.706721540540457
15450,30,2440181.2171145687,2440180.835880905,9.149607930332422,9.149607930332422
15480,30,2440210.747701556,2440210.264126741,11.605795562267303,11.605795562267303
15510,30,2440240.278288543,2440239.7086265795,13.671887129545212,13.671887129545212
15540,30,2440269.8088755305,2440269.1858599074,14.952374953776598,14.952374953776598
15570,30,2440299.3394625178,2440298.704572002,15.237372379750013,15.237372379750013
15600,30,2440328.870049505,2440328.2628154177,14.573618095368147,14.573618095368147
15630,30,2440358.4006364923,2440357.852842765,13.147049456834793,13.147049456834793
15660,30,2440387.9312234796,2440387.4659704934,11.16607166826725,11.16607166826725
15690,30,2440417.461810467,2440417.093069665,8.84977924078703,8.84977924078703
15720,30,2440446.992397454,2440446.7215266214,6.500899985432625,6.500899985432625
15750,30,2440476.5229844414,2440476.331579618,4.5937157571315765,4.5937157571315765
15780,30,2440506.0535714286,2440505.902509516,3.6254859007894993,3.6254859007894993
15810,30,2440535.584158416,2440535.424988483,3.8200783878564835,3.8200783878564835
15840,30,2440565.114745403,2440564.9053737903,5.024918708950281,5.024918708950281
15870,30,2440594.6453323904,2440594.359446696,6.861256666481495,6.861256666481495
15900,30,2440624.1759193777,2440623.801619774,8.98319048434496,8.98319048434496
15930,30,2440653.706506365,2440653.2388191046,11.224494248628616,11.224494248628616
15960,30,2440683.2370933522,2440682.674880287,13.493113562464714,13.493113562464714
15990,30,2440712.7676803395,2440712.1208503493,15.523919764906168,15.523919764906168
16020,30,2440742.298267327,2440741.599890931,16.76103349775076,16.76103349775076
16050,30,2440771.828854314,2440771.1390217897,16.5559805855155,16.5559805855155
16080,30,2440801.3594413013,2440800.7506156857,14.61181477457285,14.61181477457285
16110,30,2440830.8900282886,2440830.4192018197,11.299835253506899,11.299835253506899
16140,30,2440860.420615276,2440860.1064427327,7.54014103487134,7.54014103487134
16170,30,2440889.951202263,2440889.7703324584,4.3408753126859665,4.3408753126859665
16200,30,2440919.4817892504,2440919.385732946,2.3053513057529926,2.3053513057529926
16230,30,2440949.0123762377,2440948.9474450946,1.5583474338054657,1.5583474338054657
16260,30,2440978.542963225,2440978.456048012,2.0859651155769825,2.0859651155769825
16290,30,2441008.073550212,2441007.909236908,3.943519301712513,3.943519301712513
16320,30,2441037.6041371995,2441037.30818895,7.102757982909679,7.102757982909679
16350,30,2441067.1347241867,2441066.668573532,11.187615718692541,11.187615718692541
16380,30,2441096.665311174,2441096.0235768557,15.401623640209436,15.401623640209436
16410,30,2441126.1958981613,2441125.4163900386,18.708194945007563,18.708194945007563
16440,30,2441155.7264851485,2441154.8865825282,20.157662887126207,20.157662887126207
16470,30,2441185.257072136,2441184.455081835,19.247767221182585,19.247767221182585
16500,30,2441214.787659123,2441214.1145118657,16.15553417801857,16.15553417801857
16530,30,2441244.3182461103,2441243.8343871506,11.612615033984184,11.612615033984184
16560,30,2441273.8488330976,2441273.575239599,6.566243961453438,6.566243961453438
16590,30,2441303.379420085,2441303.2952397275,2.02032857760787,2.02032857760787
16620,30,2441332.910007072,2441332.9541369486,-1.0591170340776443,-1.0591170340776443
16650,30,2441362.4405940594,2441362.5207597017,-1.9239754155278206,-1.9239754155278206
16680,30,2441391.9711810467,2441391.983125758,-0.28667306900024414,-0.28667306900024414
16710,30,2441421.501768034,2441421.3554811985,3.5108840502798557,3.5108840502798557
16740,30,2441451.032355021,2441450.6731131515,8.621804874390364,8.621804874390364
16770,30,2441480.5629420085,2441479.9803297543,13.98269410058856,13.98269410058856
16800,30,2441510.0935289958,2441509.3201776077,18.56043331325054,18.56043331325054
16830,30,2441539.624115983,2441538.727943296,21.508144486695528,21.508144486695528
16860,30,2441569.1547029703,2441568.2293970627,22.2073417827487,22.2073417827487
16890,30,2441598.6852899576,2441597.8402441256,20.28109996765852,20.28109996765852
16920,30,2441628.215876945,2441627.5582391927,15.783306051045656,15.783306051045656
16950,30,2441657.746463932,2441657.3515267754,9.478491760790348,9.478491760790348
16980,30,2441687.2770509194,2441687.1558264387,2.9093875363469124,2.9093875363469124
17010,30,2441716.8076379066,2441716.892136366,-2.027963027358055,-2.027963027358055
17040,30,2441746.338224894,2441746.5061238306,-4.029574479907751,-4.029574479907751
17070,30,2441775.868811881,2441775.990540116,-2.9214776381850243,-2.9214776381850243
17100,30,2441805.3993988684,2441805.3724940293,0.6457161381840706,0.6457161381840706
17130,30,2441834.9299858557,2441834.691558793,5.722249500453472,5.722249500453472
17160,30,2441864.460572843,2441863.986444541,11.37907925248146,11.37907925248146
17190,30,2441893.9911598302,2441893.2922375426,16.774134904146194,16.774134904146194
17220,30,2441923.5217468175,2441922.64412595,21.062900818884373,21.062900818884373
17250,30,2441953.052333805,2441952.0804005903,23.32639714702964,23.32639714702964
17280,30,2441982.582920792,2441981.637479578,22.690589133650064,22.690589133650064
17310,30,2442012.1135077793,2442011.331264996,18.77382680028677,18.77382680028677
17340,30,2442041.6440947666,2442041.131479445,12.302767720073462,12.302767720073462
17370,30,2442071.174681754,2442070.961038054,5.127448797225952,5.127448797225952
17400,30,2442100.705268741,2442100.7334966883,-0.6774707324802876,-0.6774707324802876
17430,30,2442130.2358557284,2442130.393309329,-3.778886418789625,-3.778886418789625
17460,30,2442159.7664427157,2442159.929046296,-3.902485929429531,-3.902485929429531
17490,30,2442189.297029703,2442189.357742814,-1.4571146629750729,-1.4571146629750729
17520,30,2442218.82761669,2442218.706067235,2.9171869195997715,2.9171869195997715
17550,30,2442248.3582036775,2442248.005350588,8.46847414970398,8.46847414970398
17580,30,2442277.8887906647,2442277.293602383,14.284518755972385,14.284518755972385
17610,30,2442307.419377652,2442306.615708626,19.28805662691593,19.28805662691593
17640,30,2442336.9499646393,2442336.0184138357,22.35721928626299,22.35721928626299
17670,30,2442366.4805516265,2442365.5382586936,22.615030389279127,22.615030389279127
17700,30,2442396.011138614,2442395.185123484,19.824363112449646,19.824363112449646
17730,30,2442425.541725601,2442424.931843103,14.63717995584011,14.63717995584011
17760,30,2442455.0723125883,2442454.721755316,8.413374535739422,8.413374535739422
17790,30,2442484.6028995756,2442484.4928251016,2.641787376254797,2.641787376254797
17820,30,2442514.133486563,2442514.195312889,-1.4838318228721619,-1.4838318228721619
17850,30,2442543.66407355,2442543.7962474297,-3.172173108905554,-3.172173108905554
17880,30,2442573.1946605374,2442573.284657345,-2.1599233858287334,-2.1599233858287334
17910,30,2442602.7252475247,2442602.6741100126,1.22730029001832,1.22730029001832
17940,30,2442632.255834512,2442631.9989834623,6.164425190538168,6.164425190538168
17970,30,2442661.786421499,2442661.305980425,11.530585784465075,11.530585784465075
18000,30,2442691.3170084865,2442690.6426524073,16.184545900672674,16.184545900672674
18030,30,2442720.8475954738,2442720.0462895134,19.231343049556017,19.231343049556017
18060,30,2442750.378182461,2442749.535999244,20.21239720657468,20.21239720657468
18090,30,2442779.9087694483,2442779.112358141,19.11387136951089,19.11387136951089
