Y,n,d,t_tib_raw,t_de_tt,diff_hours,k
1500,-6016,30,2269258.370422346,2269257.9866103926,9.211486883461475,1251
1500,-6015,30,2269287.834755286,2269287.4608209296,8.974424555897713,1252
1501,-6014,30,2269317.2950291564,2269316.8989505074,9.50588757544756,1253
1501,-6013,30,2269346.7388851163,2269346.31332998,10.213323276489973,1254
1501,-6012,30,2269376.1602207413,2269375.727992532,10.373477026820183,1255
1501,-6011,30,2269405.6086865882,2269405.1692473306,10.546542182564735,1256
1501,-6010,30,2269435.1032197177,2269434.6561436,10.72982682287693,1257
1501,-6009,30,2269464.6408192613,2269464.197276853,10.645017798990011,1258
1501,-6008,30,2269494.225317249,2269493.7933283984,10.367732416838408,1259
1501,-6007,30,2269523.836665115,2269523.438861051,9.547297529876232,1260
1501,-6006,30,2269553.4840826318,2269553.118804042,8.766686148941517,1261
1501,-6005,30,2269583.1560322503,2269582.8036277546,8.457707896828651,1262
1501,-6004,30,2269612.7958607287,2269612.4537003706,8.211848594248295,1263
1501,-6003,30,2269642.3945496664,2269642.0362116992,8.600111212581396,1264
1501,-6002,30,2269671.936172743,2269671.540726254,9.490715727210045,1265
1502,-6001,30,2269701.407445192,2269700.9786361237,10.291417635977268,1266
1502,-6000,30,2269730.830156873,2269730.3712292816,11.014262191951275,1267
1502,-5999,30,2269760.20709741,2269759.740361116,11.201671063899994,1268
1502,-5998,30,2269789.5720542152,2269789.107683209,11.144904155284166,1269
1502,-5997,30,2269818.957440618,2269818.4989423584,11.003958228975534,1270
1502,-5996,30,2269848.3968327856,2269847.9461468346,10.816462822258472,1271
1502,-5995,30,2269877.9182355353,2269877.481718836,10.476400785148144,1272
1502,-5994,30,2269907.535431146,2269907.1232228046,9.893000196665525,1273
1502,-5993,30,2269937.2134456784,2269936.854896956,8.605169333517551,1274
1502,-5992,30,2269966.924047275,2269966.622890667,7.227758590131998,1275
1502,-5991,30,2269996.6579648317,2269996.358541895,7.186150476336479,1276
1502,-5990,30,2270026.358268711,2270026.013576735,8.272607423365116,1277
1503,-5989,30,2270055.9772727396,2270055.57335874,9.693935986608267,1278
1503,-5988,30,2270085.4903164906,2270085.0441923686,10.706978928297758,1279
1503,-5987,30,2270114.896055496,2270114.438800388,10.97412258759141,1280
1503,-5986,30,2270144.2525980226,2270143.7746375543,11.47105123847723,1281
1503,-5985,30,2270173.5668519926,2270173.079793717,11.689398620277643,1282
1503,-5984,30,2270202.868348322,2270202.3958952036,11.338874839246273,1283
1503,-5983,30,2270232.2255976326,2270231.773161836,10.858459118753672,1284
1503,-5982,30,2270261.6894508284,2270261.257547828,10.365672010928392,1285
1503,-5981,30,2270291.273761262,2270290.8722735695,9.63570462539792,1286
1503,-5980,30,2270320.959724148,2270320.602254271,8.579277042299509,1287
1503,-5979,30,2270350.6976889283,2270350.3959249067,7.242336519062519,1288
1503,-5978,30,2270380.475205948,2270380.1873726286,6.9079996682703495,1289
1504,-5977,30,2270410.2444745274,2270409.919619354,7.796524163335562,1290
1504,-5976,30,2270439.933612016,2270439.5537271253,9.117237377911806,1291
1504,-5975,30,2270469.4968117336,2270469.070533928,10.23066733404994,1292
1504,-5974,30,2270498.939236358,2270498.4737564456,11.17151789367199,1293
1504,-5973,30,2270528.283173262,2270527.7905831817,11.822161931544542,1294
1504,-5972,30,2270557.572800366,2270557.0656523933,12.17155135050416,1295
1504,-5971,30,2270586.839044386,2270586.351201931,11.708218920975924,1296
1504,-5970,30,2270616.139766807,2270615.6969810184,10.626858931034803,1297
1504,-5969,30,2270645.5420133537,2270645.141151338,9.620688378810883,1298
1504,-5968,30,2270675.0783375283,2270674.7034995407,8.996111702173948,1299
1504,-5967,30,2270704.726301914,2270704.3825791134,8.249347217381,1300
1504,-5966,30,2270734.4810320744,2270734.1547106737,7.831713616847992,1301
1504,-5965,30,2270764.2759620296,2270763.971352281,7.310633964836597,1302
1505,-5964,30,2270794.0698969597,2270793.7618954615,7.392035957425833,1303
1505,-5963,30,2270823.8031235267,2270823.455394303,8.345501370728016,1304
1505,-5962,30,2270853.420646864,2270853.012522107,9.794994167983532,1305
1505,-5961,30,2270882.916350727,2270882.439108638,11.453810133039951,1306
1505,-5960,30,2270912.288156225,2270911.773648625,12.348182402551174,1307
1505,-5959,30,2270941.567305954,2270941.066208821,12.026331201195717,1308
1505,-5958,30,2270970.8335499736,2270970.363226796,11.287756260484457,1309
1505,-5957,30,2271000.1271571773,2270999.701408332,10.217972282320261,1310
1505,-5956,30,2271029.496508675,2271029.109017968,9.29977696761489,1311
1505,-5955,30,2271058.967384299,2271058.6101273675,8.574166350066662,1312
1505,-5954,30,2271088.573194377,2271088.223458726,8.393655627965927,1313
1505,-5953,30,2271118.2907828647,2271117.948445066,8.216107171028852,1314
1506,-5952,30,2271148.0767181106,2271147.745841728,7.9410331808030605,1315
1506,-5951,30,2271177.8502550307,2271177.539688277,7.453602086752653,1316
1506,-5950,30,2271207.5822496624,2271207.2536149193,7.887233834713697,1317
1506,-5949,30,2271237.243862078,2271236.848934356,9.478265326470137,1318
1506,-5948,30,2271266.797731463,2271266.3302051467,11.220631588250399,1319
1506,-5947,30,2271296.2209643475,2271295.726608222,11.86454701423645,1320
1506,-5946,30,2271325.553742759,2271325.073134763,11.534591898322105,1321
1506,-5945,30,2271354.843478447,2271354.4021652695,10.591516256332397,1322
1506,-5944,30,2271384.163702566,2271383.743927382,10.07460442185402,1323
1506,-5943,30,2271413.5242251926,2271413.1297265687,9.467966973781586,1324
1506,-5942,30,2271442.957230643,2271442.5912126633,8.784431509673595,1325
1506,-5941,30,2271472.4987253933,2271472.1512208106,8.34010998532176,1326
1507,-5940,30,2271502.1543696336,2271501.808573145,8.299115728586912,1327
1507,-5939,30,2271531.875164313,2271531.5302209663,8.278640314936638,1328
1507,-5938,30,2271561.617926535,2271561.2639142964,8.496293731033802,1329
1507,-5937,30,2271591.324548032,2271590.9622619576,8.69486578926444,1330
1507,-5936,30,2271620.996592415,2271620.596195822,9.609518229961395,1331
1507,-5935,30,2271650.5875857044,2271650.153523726,10.417487483471632,1332
1507,-5934,30,2271680.0845175544,2271679.6342838597,10.805608671158552,1333
1507,-5933,30,2271709.4907520977,2271709.0502216043,10.572731841355562,1334
1507,-5932,30,2271738.8558964566,2271738.425924347,10.319330636411905,1335
1507,-5931,30,2271768.210695716,2271767.7958982047,9.95514027401805,1336
1507,-5930,30,2271797.590870084,2271797.195554897,9.487564478069544,1337
1507,-5929,30,2271827.018805646,2271826.6494599106,8.864297647029161,1338
1507,-5928,30,2271856.517206342,2271856.16397013,8.477669086307287,1339
1508,-5927,30,2271886.083300318,2271885.7306538015,8.463516399264336,1340
1508,-5926,30,2271915.714649368,2271915.3375690267,9.049928192049265,1341
1508,-5925,30,2271945.372978597,2271944.9755694005,9.537820715457201,1342
1508,-5924,30,2271975.0539110787,2271974.6328779906,10.10479411482811,1343
1508,-5923,30,2272004.695358447,2272004.2868541656,9.804102748632431,1344
1508,-5922,30,2272034.3027262124,2272033.906308146,9.51403358951211,1345
1508,-5921,30,2272063.8631501263,2272063.4663447463,9.523329120129347,1346
1508,-5920,30,2272093.38025887,2272092.9633264123,10.00637898221612,1347
1508,-5919,30,2272122.844121937,2272122.4165672483,10.261312533169985,1348
1508,-5918,30,2272152.2722292594,2272151.8554370967,10.003011904656887,1349
1508,-5917,30,2272181.6873657214,2272181.301454491,9.26186953112483,1350
1508,-5916,30,2272211.1352017806,2272210.7588582677,9.032244309782982,1351
1509,-5915,30,2272240.595475651,2272240.222169543,8.95934658497572,1352
1509,-5914,30,2272270.0801671157,2272269.693142446,9.28859206661582,1353
1509,-5913,30,2272299.592253353,2272299.1881960523,9.69737521559,1354
1509,-5912,30,2272329.1622425355,2272328.72823608,10.41615492850542,1355
1509,-5911,30,2272358.7643252187,2272358.321048672,10.638637125492096,1356
1509,-5910,30,2272388.38019413,2272387.9522879403,10.2697485499084,1357
1509,-5909,30,2272417.981094234,2272417.5931261396,9.311234269291162,1358
1509,-5908,30,2272447.593934637,2272447.217466024,9.035246707499027,1359
1509,-5907,30,2272477.199411066,2272476.813085055,9.27182425931096,1360
1509,-5906,30,2272506.7797315284,2272506.3788405242,9.621384099125862,1361
1509,-5905,30,2272536.297989289,2272535.9140582276,9.214345470070839,1362
1509,-5904,30,2272565.78930833,2272565.4126764704,9.039164632558823,1363
1509,-5903,30,2272595.2520954283,2272594.8689199593,9.196211256086826,1364
1510,-5902,30,2272624.7063991493,2272624.2879924523,10.041760727763176,1365
1510,-5901,30,2272654.1268720245,2272653.6899520424,10.486079569905996,1366
1510,-5900,30,2272683.5483517703,2272683.103291655,10.681442767381668,1367
1510,-5899,30,2272713.004191462,2272712.5541768214,10.8003513738513,1368
1510,-5898,30,2272742.5128207775,2272742.0591653846,10.887729428708553,1369
1510,-5897,30,2272772.060149453,2272771.624589256,10.453444730490446,1370
1510,-5896,30,2272801.659462256,2272801.248913409,9.853172320872545,1371
1510,-5895,30,2272831.2927006683,2272830.921945908,8.898114245384932,1372
1510,-5894,30,2272860.9729540064,2272860.6198550994,8.474373769015074,1373
1510,-5893,30,2272890.6371645425,2272890.303927313,7.997693505138159,1374
1510,-5892,30,2272920.280199212,2272919.9324483094,8.34602166339755,1375
1510,-5891,30,2272949.8563342527,2272949.4803971853,9.022489618510008,1376
1511,-5890,30,2272979.3683277,2272978.9484875714,10.076163087040186,1377
1511,-5889,30,2273008.8028947865,2273008.355328332,10.741594903171062,1378
1511,-5888,30,2273038.192770647,2273037.7249304308,11.228165186941624,1379
1511,-5887,30,2273067.5478206365,2273067.0809620507,11.20460605993867,1380
1511,-5886,30,2273096.9095712504,2273096.448593592,11.063463807106018,1381
1511,-5885,30,2273126.3026967356,2273125.858186672,10.668241526931524,1382
1511,-5884,30,2273155.786665623,2273155.3440263225,10.623343214392662,1383
1511,-5883,30,2273185.358228287,2273184.933876183,10.184450503438711,1384
1511,-5882,30,2273215.0205711774,2273214.630616903,9.358902588486671,1385
1511,-5881,30,2273244.720725013,2273244.3974527703,7.758533824235201,1386
1511,-5880,30,2273274.4602672243,2273274.166378913,7.053319472819567,1387
1511,-5879,30,2273304.1875572046,2273303.8724016044,7.563734404742718,1388
1512,-5878,30,2273333.8626458896,2273333.4824361573,9.12503357604146,1389
1512,-5877,30,2273363.4235712644,2273362.9943364146,10.301636394113302,1390
1512,-5876,30,2273392.8792411704,2273392.4200099977,11.021548144519329,1391
1512,-5875,30,2273422.2462314586,2273421.776117156,11.282743267714977,1392
1512,-5874,30,2273451.57615707,2273451.086521573,11.751251935958862,1393
1512,-5873,30,2273480.8658789387,2273480.3871459947,11.489590656012297,1394
1512,-5872,30,2273510.1856943867,2273509.725289931,11.049706935882568,1395
1512,-5871,30,2273539.5830151653,2273539.1511176275,10.365540906786919,1396
1512,-5870,30,2273569.114220095,2273568.7017826256,9.898499261587858,1397
1512,-5869,30,2273598.7564018858,2273598.382565505,8.972073141485453,1398
1512,-5868,30,2273628.4786950247,2273628.1577158896,7.7034992426633835,1399
1512,-5867,30,2273658.2457642835,2273657.9633765616,6.777305323630571,1400
1512,-5866,30,2273688.0381810106,2273687.734053994,7.299048397690058,1401
1513,-5865,30,2273717.775200123,2273717.4204233317,8.514642991125584,1402
1513,-5864,30,2273747.4101561382,2273746.9937416357,9.993948061019182,1403
1513,-5863,30,2273776.900462386,2273776.4475327823,10.870310492813587,1404
1513,-5862,30,2273806.2917320714,2273805.7991666016,11.82157127559185,1405
1513,-5861,30,2273835.5910606678,2273835.0865227007,12.108911208808422,1406
1513,-5860,30,2273864.8587972247,2273864.359560101,11.981690973043442,1407
1513,-5859,30,2273894.1284803976,2273893.6703869174,10.994243524968624,1408
1513,-5858,30,2273923.480855271,2273923.063776137,10.009899225085974,1409
1513,-5857,30,2273952.949403247,2273952.568942264,9.13106358423829,1410
1513,-5856,30,2273982.5484909844,2273982.1944734594,8.496420599520206,1411
1513,-5855,30,2274012.259053096,2274011.9268830866,7.972080230712891,1412
1513,-5854,30,2274042.0465203645,2274041.7291570995,7.6167183592915535,1413
1514,-5853,30,2274071.8414503196,2274071.5398775116,7.237747393548489,1414
1514,-5852,30,2274101.609129623,2274101.2852540794,7.773013047873974,1415
1514,-5851,30,2274131.2797584645,2274130.908550828,8.908983271569014,1416
1514,-5850,30,2274160.841994745,2274160.394560686,10.73841742426157,1417
1514,-5849,30,2274190.266905747,2274189.7684245543,11.963548623025417,1418
1514,-5848,30,2274219.587058793,2274219.076781596,12.246652722358704,1419
1514,-5847,30,2274248.8533028127,2274248.369037942,11.62235689535737,1420
1514,-5846,30,2274278.136462255,2274277.6867140294,10.79395741224289,1421
1514,-5845,30,2274307.4642161853,2274307.061137868,9.673879612237215,1422
1514,-5844,30,2274336.887210185,2274336.516899858,8.887447848916054,1423
1514,-5843,30,2274366.4212639653,2274366.0747611905,8.316066596657038,1424
1514,-5842,30,2274396.0909708296,2274395.744875008,8.306299723684788,1425
1515,-5841,30,2274425.847276446,2274425.5085832174,8.128637485206127,1426
1515,-5840,30,2274455.631261127,2274455.3070259946,7.781643178313971,1427
1515,-5839,30,2274485.3789274003,2274485.061241065,7.624472044408321,1428
1515,-5838,30,2274515.0778394295,2274514.713260612,8.749891620129347,1429
1515,-5837,30,2274544.6848143185,2274544.248196634,10.478824429214,1430
1515,-5836,30,2274574.1745796204,2274573.6851223838,11.746973678469658,1431
1515,-5835,30,2274603.544791894,2274603.057040813,11.706025946885347,1432
1515,-5834,30,2274632.8527835244,2274632.3972923583,10.931787986308336,1433
1515,-5833,30,2274662.1573360018,2274661.7359925187,10.112243592739105,1434
1515,-5832,30,2274691.507410867,2274691.1024578665,9.718872014433146,1435
1515,-5831,30,2274720.8969668983,2274720.527117308,8.876390162855387,1436
1515,-5830,30,2274750.3905800246,2274750.037046326,8.484808769077063,1437
1515,-5829,30,2274779.990139609,2274779.6435589353,8.317936174571514,1438
1516,-5828,30,2274809.682953162,2274809.3297333377,8.477275785058737,1439
1516,-5827,30,2274839.4116191985,2274839.0528404107,8.610690906643867,1440
1516,-5826,30,2274869.128688457,2274868.764093351,8.750282540917397,1441
1516,-5825,30,2274898.813419407,2274898.427395498,9.264573812484741,1442
1516,-5824,30,2274928.4445591858,2274928.023591113,10.103233750909567,1443
1516,-5823,30,2274957.9839000227,2274957.546338586,10.501474477350712,1444
1516,-5822,30,2274987.442736635,2274987.000026089,10.625053100287914,1445
1516,-5821,30,2275016.8346183393,2275016.4013085426,10.399435121566057,1446
1516,-5820,30,2275046.2028366146,2275045.7789783357,10.17259869351983,1447
1516,-5819,30,2275075.57330949,2275075.16778441,9.732601918280125,1448
1516,-5818,30,2275104.9863196784,2275104.597205001,9.338752258569002,1449
1516,-5817,30,2275134.4446429843,2275134.081250211,8.72142655402422,1450
1517,-5816,30,2275163.9733030978,2275163.6170894825,8.549126766622066,1451
1517,-5815,30,2275193.559015253,2275193.1943944325,8.750899694859982,1452
1517,-5814,30,2275223.195582261,2275222.8054351015,9.363531824201345,1453
1517,-5813,30,2275252.861036578,2275252.4442309015,10.003336239606142,1454
1517,-5812,30,2275282.518155588,2275282.0969653614,10.1085654348135,1455
1517,-5811,30,2275312.135971115,2275311.7370855217,9.573254238814116,1456
1517,-5810,30,2275341.726950584,2275341.334218902,9.425560366362333,1457
1517,-5809,30,2275371.271045429,2275370.8712946307,9.594019163399935,1458
1517,-5808,30,2275400.7753215106,2275400.354680043,10.095395218580961,1459
1517,-5807,30,2275430.230414934,2275429.808494941,10.126079834997654,1460
1517,-5806,30,2275459.654879754,2275459.2577679795,9.53068258613348,1461
1517,-5805,30,2275489.0922680525,2275488.713429196,9.092132560908794,1462
1517,-5804,30,2275518.552541923,2275518.1719522364,9.134152472019196,1463
1518,-5803,30,2275548.016199667,2275547.630228137,9.263316716998816,1464
1518,-5802,30,2275577.5065236837,2275577.099435586,9.770114343613386,1465
1518,-5801,30,2275607.0308759715,2275606.602626408,10.277989525347948,1466
1518,-5800,30,2275636.611196434,2275636.1586248125,10.86171891912818,1467
1518,-5799,30,2275666.2134390324,2275665.766868663,10.717688865959644,1468
1518,-5798,30,2275695.8143391367,2275695.4059599983,9.801099322736263,1469
1518,-5797,30,2275725.416731778,2275725.0468339757,8.87754725664854,1470
1518,-5796,30,2275755.0389439724,2275754.6684075836,8.892873331904411,1471
1518,-5795,30,2275784.646748049,2275784.262249048,9.227976031601429,1472
1518,-5794,30,2275814.207160117,2275813.8252187753,9.166592203080654,1473
1518,-5793,30,2275843.725714016,2275843.35079156,8.998138938099146,1474
1518,-5792,30,2275873.2091616997,2275872.8301164443,9.097086131572723,1475
1519,-5791,30,2275902.66943557,2275902.2621699404,9.77437511086464,1476
1519,-5790,30,2275932.101848744,2275931.6614603987,10.569320283830166,1477
1519,-5789,30,2275961.502184211,2275961.055416218,10.72243182733655,1478
1519,-5788,30,2275990.9315353143,2275990.47436247,10.97214825823903,1479
1519,-5787,30,2276020.397264053,2276019.9418814913,10.929181482642889,1480
1519,-5786,30,2276049.9156165775,2276049.471035074,10.66995608434081,1481
1519,-5785,30,2276079.492707158,2276079.065744423,10.24710564315319,1482
1519,-5784,30,2276109.1154978094,2276108.721519182,9.455487057566643,1483
1519,-5783,30,2276138.780079506,2276138.421227881,8.61243899166584,1484
1519,-5782,30,2276168.46810154,2276168.130121398,8.111523415893316,1485
1519,-5781,30,2276198.1328984303,2276197.801565042,7.952001314610243,1486
1519,-5780,30,2276227.7546703657,2276227.396955336,8.585160713642836,1487
1520,-5779,30,2276257.3040976753,2276256.903551441,9.61310961842537,1488
1520,-5778,30,2276286.7704088194,2276286.3338205568,10.478118304163218,1489
1520,-5777,30,2276316.1759563214,2276315.7121287184,11.131862472742796,1490
1520,-5776,30,2276345.5414540726,2276345.064137159,11.455605927854776,1491
1520,-5775,30,2276374.883691143,2276374.415060493,11.2471355907619,1492
1520,-5774,30,2276404.2498305268,2276403.7934054513,10.954201810061932,1493
1520,-5773,30,2276433.677582483,2276433.233201765,10.665137227624655,1494
1520,-5772,30,2276463.2011312484,2276462.768545025,10.382069360464811,1495
1520,-5771,30,2276492.827696677,2276492.418068572,9.831074517220259,1496
1520,-5770,30,2276522.5174027514,2276522.1650422798,8.45665131881833,1497
1520,-5769,30,2276552.241934696,2276551.9514094368,6.972606226801872,1498
1520,-5768,30,2276581.9950203015,2276581.702505301,7.020360007882118,1499
1520,-5767,30,2276611.70860105,2276611.36552919,8.233724646270275,1500
1521,-5766,30,2276641.3352651913,2276640.924528626,9.857677571475506,1501
1521,-5765,30,2276670.844172877,2276670.3873963314,10.962637089192867,1502
1521,-5764,30,2276700.2398648947,2276699.770226131,11.271330323070288,1503
1521,-5763,30,2276729.585462148,2276729.094088499,11.792967572808266,1504
1521,-5762,30,2276758.884044476,2276758.3896227996,11.866120230406523,1505
1521,-5761,30,2276788.1666906117,2276787.6996767023,11.20833382755518,1506
1521,-5760,30,2276817.51613569,2276817.074997846,10.587308250367641,1507
1521,-5759,30,2276846.97979146,2276846.56195837,10.02799416705966,1508
1521,-5758,30,2276876.5735941147,2276876.183776934,9.355612333863974,1509
1521,-5757,30,2276906.2671638075,2276905.9239464733,8.237216021865606,1510
1521,-5756,30,2276936.0222927677,2276935.727814865,7.067469667643309,1511
1521,-5755,30,2276965.8112525735,2276965.5260332655,6.8452633917331696,1512
1522,-5754,30,2276995.58819311,2276995.25952947,7.8879273645579815,1513
1522,-5753,30,2277025.2735597705,2277024.8894254994,9.219222508370876,1514
1522,-5752,30,2277054.8311032453,2277054.3986254097,10.37946805357933,1515
1522,-5751,30,2277084.2697570412,2277083.793730995,11.424625106155872,1516
1522,-5750,30,2277113.6003657454,2277113.104331432,11.904823523014784,1517
1522,-5749,30,2277142.878550064,2277142.376465595,12.050027254968882,1518
1522,-5748,30,2277172.144794083,2277171.662867746,11.566232096403837,1519
1522,-5747,30,2277201.4492873326,2277201.0130054737,10.470764614641666,1520
1522,-5746,30,2277230.861026101,2277230.4638938536,9.531173933297396,1521
1522,-5745,30,2277260.3972851248,2277260.033271798,8.736319843679667,1522
1522,-5744,30,2277290.0547417323,2277289.7172324895,8.100221827626228,1523
1522,-5743,30,2277319.8170787,2277319.490179123,7.845589846372604,1524
1523,-5742,30,2277349.6120086545,2277349.303029217,7.41550650447607,1525
1523,-5741,30,2277379.3945007985,2277379.086405749,7.394281189888716,1526
1523,-5740,30,2277409.1182351443,2277408.771913662,8.311715573072433,1527
1523,-5739,30,2277438.7329826783,2277438.322707128,9.846613213419914,1528
1523,-5738,30,2277468.2250203486,2277467.746032464,11.495709232985973,1529
1523,-5737,30,2277497.593055018,2277497.081002164,12.289268497377634,1530
1523,-5736,30,2277526.8730556513,2277526.3779852767,11.881688989698887,1531
1523,-5735,30,2277556.1457673325,2277555.6831880957,11.101901683956385,1532
1523,-5734,30,2277585.4525586157,2277585.031918711,10.095357712358236,1533
1523,-5733,30,2277614.827670992,2277614.449670779,9.072005107998848,1534
1523,-5732,30,2277644.3030637125,2277643.957080292,8.30360209196806,1535
1523,-5731,30,2277673.911793715,2277673.570026753,8.202407084405422,1536
1523,-5730,30,2277703.630665469,2277703.2869174597,8.249952223151922,1537
1524,-5729,30,2277733.4122672235,2277733.07031937,8.206748485565186,1538
1524,-5728,30,2277763.17485887,2277762.8488420057,7.824404742568731,1539
1524,-5727,30,2277792.8896893226,2277792.5510771093,8.126693118363619,1540
1524,-5726,30,2277822.54753091,2277822.141046595,9.755623564124107,1541
1524,-5725,30,2277852.091908073,2277851.6236194335,11.238927349448204,1542
1524,-5724,30,2277881.5152061083,2277881.027201987,11.7120989151299,1543
1524,-5723,30,2277910.855656477,2277910.385613314,11.281035918742418,1544
1524,-5722,30,2277940.16067093,2277939.7294618594,10.349017694592476,1545
1524,-5721,30,2277969.4980592285,2277969.0863026385,9.882158160209656,1546
1524,-5720,30,2277998.870024641,2277998.4840225703,9.26404969766736,1547
1524,-5719,30,2278028.312522313,2278027.950690061,8.683974053710699,1548
1524,-5718,30,2278057.8577878913,2278057.5063963886,8.433396063745022,1549
1525,-5717,30,2278087.501924196,2278087.1495601665,8.456736702471972,1550
1525,-5716,30,2278117.203604131,2278116.8503900543,8.477137841284275,1551
1525,-5715,30,2278146.925366195,2278146.5628048833,8.701471477746964,1552
1525,-5714,30,2278176.6205449062,2278176.2455757544,8.999259643256664,1553
1525,-5713,30,2278206.27542511,2278205.873400434,9.648592226207256,1554
1525,-5712,30,2278235.8626475707,2278235.4349312475,10.26519175618887,1555
1525,-5711,30,2278265.3672513785,2278264.9285602346,10.528587453067303,1556
1525,-5710,30,2278294.796436644,2278294.3627930004,10.407447449862957,1557
1525,-5709,30,2278324.18641714,2278323.7584577287,10.271025873720646,1558
1525,-5708,30,2278353.5564951645,2278353.146431674,9.84152377769351,1559
1525,-5707,30,2278382.9538337113,2278382.5585809853,9.486065424978733,1560
1525,-5706,30,2278412.392714547,2278412.0160795613,9.039239656180143,1561
1526,-5705,30,2278441.883940798,2278441.5231705457,8.658486060798168,1562
1526,-5704,30,2278471.4334075926,2278471.072152171,8.670130122452974,1563
1526,-5703,30,2278501.0388208455,2278500.654982735,9.212114654481411,1564
1526,-5702,30,2278530.6772890617,2278530.2684404757,9.8123660646379,1565
1526,-5701,30,2278560.340952729,2278559.907202649,10.410001918673515,1566
1526,-5700,30,2278589.969216017,2278589.55390293,9.967514086514711,1567
1526,-5699,30,2278619.5701161213,2278619.179371157,9.37787913903594,1568
1526,-5698,30,2278649.1411970677,2278648.7564646034,9.233579143881798,1569
1526,-5697,30,2278678.6774205547,2278678.2765264097,9.621459480375051,1570
1526,-5696,30,2278708.167965688,2278707.753477009,9.947728291153908,1571
1526,-5695,30,2278737.614192729,2278737.2120058034,9.652486212551594,1572
1526,-5694,30,2278767.050329349,2278766.66963592,9.136642299592495,1573
1526,-5693,30,2278796.509608194,2278796.127828852,9.162704218178988,1574
1527,-5692,30,2278825.9698820645,2278825.580757534,9.338988728821278,1575
1527,-5691,30,2278855.435458786,2278855.032448985,9.67223521694541,1576
1527,-5690,30,2278884.922708886,2278884.5032501104,10.06701061874628,1577
1527,-5689,30,2278914.469747346,2278914.0190841113,10.815917629748583,1578
1527,-5688,30,2278944.0469938926,2278943.59360887,10.881240539252758,1579
1527,-5687,30,2278973.647584039,2278973.217784558,10.31518753990531,1580
1527,-5686,30,2279003.248484143,2279002.865071551,9.201902210712433,1581
1527,-5685,30,2279032.872767332,2279032.5074382685,8.76789752393961,1582
1527,-5684,30,2279062.5030798977,2279062.1276169433,9.01111090555787,1583
1527,-5683,30,2279092.102515104,2279091.718215841,9.223182320594788,1584
1527,-5682,30,2279121.64944498,2279121.2725808336,9.04473951458931,1585
1527,-5681,30,2279151.1598787652,2279150.780360189,9.108445834368467,1586
1528,-5680,30,2279180.626501842,2279180.2344600516,9.409002967178822,1587
1528,-5679,30,2279210.069362777,2279209.64169007,10.264144968241453,1588
1528,-5678,30,2279239.472671473,2279239.02531636,10.73652271181345,1589
1528,-5677,30,2279268.875036475,2279268.417563965,10.979340232908726,1590
1528,-5676,30,2279298.30604003,2279297.8486312917,10.977809719741344,1591
1528,-5675,30,2279327.7917186227,2279327.3392151673,10.860082928091288,1592
1528,-5674,30,2279357.331375341,2279356.89913166,10.373848345130682,1593
1528,-5673,30,2279386.938294951,2279386.528724435,9.829692386090755,1594
1528,-5672,30,2279416.5872050053,2279416.21722492,8.879522044211626,1595
1528,-5671,30,2279446.278403617,2279445.9371584384,8.189884286373854,1596
1528,-5670,30,2279475.9649627274,2279475.6435168884,7.714700136333704,1597
1528,-5669,30,2279505.6276096534,2279505.288028234,8.149954061955214,1598
1528,-5668,30,2279535.21923273,2279534.8418798195,9.056469853967428,1599
1529,-5667,30,2279564.733425498,2279564.305735089,10.264569818973541,1600
1529,-5666,30,2279594.1591419964,2279593.7007624255,11.001109700649977,1601
1529,-5665,30,2279623.5350875086,2279623.054640075,11.530738402158022,1602
1529,-5664,30,2279652.878445956,2279652.394673598,11.610536590218544,1603
1529,-5663,30,2279682.2175992387,2279681.7489114534,11.248506847769022,1604
1529,-5662,30,2279711.5931025175,2279711.1496953485,10.64177205786109,1605
1529,-5661,30,2279741.065431193,2279740.632801286,10.383117768913507,1606
1529,-5660,30,2279770.640632411,2279770.227250019,9.921177405864,1607
1529,-5659,30,2279800.3165680515,2279799.936060035,9.132192391902208,1608
1529,-5658,30,2279830.028164673,2279829.719802989,7.400680415332317,1609
1529,-5657,30,2279859.785532439,2279859.505062226,6.731285110116005,1610
1529,-5656,30,2279889.532069438,2279889.2214822923,7.454091500490904,1611
1530,-5655,30,2279919.2158882823,2279918.8334450275,9.178638115525246,1612
1530,-5654,30,2279948.7760851565,2279948.33948496,10.478404719382524,1613
1530,-5653,30,2279978.222395116,2279977.7544302,11.23115798458457,1614
1530,-5652,30,2280007.580588121,2280007.0986485328,11.566550116986036,1615
1530,-5651,30,2280036.8933495535,2280036.3990253108,11.863781824707985,1616
1530,-5650,30,2280066.1700413343,2280065.6931100637,11.446350496262312,1617
1530,-5649,30,2280095.4820525497,2280095.0287520285,10.879212509840727,1618
1530,-5648,30,2280124.8811600297,2280124.4562722202,10.197307426482439,1619
1530,-5647,30,2280154.4197407784,2280154.012757014,9.767610345035791,1620
1530,-5646,30,2280184.0655611227,2280183.7025266644,8.712827000766993,1621
1530,-5645,30,2280213.803298864,2280213.4873322453,7.583198849111795,1622
1530,-5644,30,2280243.5818109084,2280243.3000117233,6.7631804421544075,1623
1531,-5643,30,2280273.3767408635,2280273.0726994984,7.296992763876915,1624
1531,-5642,30,2280303.1101214224,2280302.755751159,8.504886321723461,1625
1531,-5641,30,2280332.7384952693,2280332.322116943,9.993079829961061,1626
1531,-5640,30,2280362.226221165,2280361.768064752,10.995753910392523,1627
